,SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL,SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,BROKER INFO,ALL INFO,LIST INFO,BOUGHT INFO,ALL INFO CLEAN,LIST INFO CLEAN,BOUGHT INFO CLEAN,LIST AGENTS,LIST COMPANIES,BOUGHT AGENTS,BOUGHT COMPANIES
780,PAST SALE,May-23-2022,Single Family Residential,581 Laidley St,San Francisco,CA,94131,2628000.0,4.0,3.0,SAN FRANCISCO,1608.0,2495.0,1913.0,,1634.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/581-Laidley-St-94131/home/807672,MLSListings,ML81889132,N,Y,37.7350681,-122.4321148,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
781,PAST SALE,September-20-2022,Condo/Co-op,135 Cook St Unit B,San Francisco,CA,94118,1100000.0,2.0,2.0,San Francisco,825.0,3000.0,1900.0,,1333.0,118.0,Sold,,,https://www.redfin.com/CA/San-Francisco/135-Cook-St-94118/unit-B/home/181151553,San Francisco MLS,422686453,N,Y,37.7812892,-122.4522749,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
782,PAST SALE,May-20-2022,Single Family Residential,1427 44th Ave,San Francisco,CA,94122,2275000.0,3.0,2.0,San Francisco,1625.0,2996.0,1941.0,,1400.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1427-44th-Ave-94122/home/2023997,San Francisco MLS,422637966,N,Y,37.7599637,-122.5040573,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
783,PAST SALE,September-9-2022,Multi-Family (2-4 Unit),327 Russia Ave,San Francisco,CA,94112,900000.0,0.0,,San Francisco,1750.0,4366.0,1908.0,,514.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/327-Russia-Ave-94112/home/1471871,San Francisco MLS,422678195,N,Y,37.7203603,-122.434265,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
784,PAST SALE,February-22-2023,Single Family Residential,475 Jersey St,San Francisco,CA,94114,2954750.0,3.0,2.5,San Francisco,2261.0,2848.0,1938.0,,1307.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/475-Jersey-St-94114/home/799819,San Francisco MLS,423716238,N,Y,37.7502385,-122.4356981,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
785,PAST SALE,June-1-2022,Single Family Residential,2705 Larkin St,San Francisco,CA,94109,12000000.0,4.0,6.0,San Francisco,5930.0,3713.0,,,2024.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2705-Larkin-St-94109/home/1919866,San Francisco MLS,422648970,N,Y,37.8029627,-122.4217512,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
786,PAST SALE,March-14-2023,Single Family Residential,4210 22nd St,San Francisco,CA,94116,1925000.0,4.0,2.0,San Francisco,1575.0,2748.0,1907.0,,1222.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/4210-22nd-St-94114/home/1254455,San Francisco MLS,423719914,N,Y,37.7543962,-122.4391265,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
787,PAST SALE,August-31-2022,Condo/Co-op,853 Arguello Blvd,San Francisco,CA,94118,1300000.0,2.0,1.0,San Francisco,1108.0,3086.0,1908.0,,1173.0,250.0,Sold,,,https://www.redfin.com/CA/San-Francisco/853-Arguello-Blvd-94118/home/1320632,San Francisco MLS,422682667,N,Y,37.7749104,-122.4586993,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
788,PAST SALE,May-19-2022,Condo/Co-op,2990 Jackson St #4,San Francisco,CA,94115,1215000.0,1.0,1.0,San Francisco,914.0,5000.0,1924.0,,1329.0,500.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2990-Jackson-St-94115/unit-4/home/1154068,San Francisco MLS,422648239,N,Y,37.7913859,-122.4441361,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
789,PAST SALE,,Multi-Family (5+ Unit),1501-1505 Revere Ave #1505,San Francisco,CA,94124,1500000.0,6.0,4.0,,7200.0,2866.0,1931.0,,208.0,,,,,https://www.redfin.com/CA/San-Francisco/1501-1505-Revere-Ave-94124/unit-1505/home/2011510,,,N,Y,37.7305117,-122.3885944,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
790,PAST SALE,August-2-2022,Single Family Residential,1683 32nd Ave,San Francisco,CA,94122,1700000.0,3.0,2.0,San Francisco,1523.0,2060.0,1940.0,,1116.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1683-32nd-Ave-94122/home/1872857,San Francisco MLS,422676427,N,Y,37.7558395,-122.4907597,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
791,PAST SALE,June-6-2022,Condo/Co-op,321 Duncan St Unit A,San Francisco,CA,94131,1540000.0,2.0,1.0,San Francisco,1140.0,2763.0,1909.0,,1351.0,333.0,Sold,,,https://www.redfin.com/CA/San-Francisco/321-Duncan-St-94131/unit-A/home/1870885,San Francisco MLS,422661687,N,Y,37.74579,-122.427943,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
792,PAST SALE,,Condo/Co-op,601 Van Ness Ave #644,San Francisco,CA,94102,625000.0,1.0,1.0,,751.0,,1982.0,,832.0,,,,,https://www.redfin.com/CA/San-Francisco/601-Van-Ness-Ave-94102/unit-644/home/575527,,,N,Y,37.7811165,-122.4213309,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
793,PAST SALE,June-29-2022,Condo/Co-op,5853 Mission St #8,San Francisco,CA,94112,600000.0,2.0,1.0,San Francisco,708.0,9825.0,1980.0,,847.0,400.0,Sold,,,https://www.redfin.com/CA/San-Francisco/5853-Mission-St-94112/unit-8/home/1752706,San Francisco MLS,422666117,N,Y,37.7089284,-122.4514649,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
794,PAST SALE,October-14-2022,Condo/Co-op,255 Berry St #515,San Francisco,CA,94158,1425000.0,2.0,2.0,San Francisco,1223.0,42959.0,2004.0,,1165.0,876.0,Sold,,,https://www.redfin.com/CA/San-Francisco/255-Berry-St-94158/unit-515/home/1919107,San Francisco MLS,422698878,N,Y,37.7743869,-122.3947812,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
795,PAST SALE,November-18-2022,Condo/Co-op,208 28th St #201,San Francisco,CA,94131,1375000.0,2.0,2.0,San Francisco,992.0,4931.0,2012.0,,1386.0,542.0,Sold,,,https://www.redfin.com/CA/San-Francisco/208-28th-St-94131/unit-201/home/40626074,San Francisco MLS,422704454,N,Y,37.7454134,-122.4271707,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
796,PAST SALE,,Condo/Co-op,563 29th Ave,San Francisco,CA,94121,905000.0,,2.0,,619.0,,1954.0,,1462.0,,,,,https://www.redfin.com/CA/San-Francisco/563-29th-Ave-94121/home/1118640,,,N,Y,37.778672,-122.4890816,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
797,PAST SALE,September-7-2022,Single Family Residential,56 Arleta Ave,San Francisco,CA,94134,960000.0,2.0,1.0,San Francisco,1050.0,2495.0,1941.0,,914.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/56-Arleta-Ave-94134/home/1534874,San Francisco MLS,422683848,N,Y,37.7129673,-122.4036982,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
798,PAST SALE,October-5-2022,Single Family Residential,134 26th Ave,San Francisco,CA,94121,2300000.0,2.0,2.0,San Francisco,1610.0,3118.0,1914.0,,1429.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/134-26th-Ave-94121/home/2026790,San Francisco MLS,422694038,N,Y,37.786872,-122.4860112,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
799,PAST SALE,March-3-2023,Condo/Co-op,2139 Grove St,San Francisco,CA,94117,2700000.0,3.0,3.0,San Francisco,2906.0,3436.0,,,929.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2139-Grove-St-94117/home/169401015,San Francisco MLS,423716906,N,Y,37.7739847,-122.4517904,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
800,PAST SALE,March-25-2022,Condo/Co-op,1872 Turk St,San Francisco,CA,94115,1410000.0,2.0,1.0,San Francisco,1314.0,5292.0,1902.0,,1073.0,354.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1872-Turk-St-94115/home/1127980,San Francisco MLS,422629267,N,Y,37.779775,-122.440035,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
801,PAST SALE,December-27-2022,Single Family Residential,209 Foote Ave,San Francisco,CA,94112,1058000.0,3.0,2.5,San Francisco,1732.0,2000.0,1970.0,,611.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/209-Foote-Ave-94112/home/1528330,"bridgeMLS, Bay East AOR, or Contra Costa AOR",41015320,N,Y,37.7143077,-122.4470915,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
802,PAST SALE,March-31-2022,Condo/Co-op,2799 Laguna St,San Francisco,CA,94123,1420000.0,2.0,1.0,San Francisco,1063.0,2504.0,1900.0,,1336.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2799-Laguna-St-94123/home/564171,San Francisco MLS,422631087,N,Y,37.79662,-122.430634,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
803,PAST SALE,May-27-2022,Condo/Co-op,942 Divisadero St #201,San Francisco,CA,94115,1540000.0,3.0,2.0,San Francisco,1553.0,2500.0,1982.0,,992.0,300.0,Sold,,,https://www.redfin.com/CA/San-Francisco/942-Divisadero-St-94115/unit-201/home/1217797,San Francisco MLS,422652681,N,Y,37.7784266,-122.4383004,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
804,PAST SALE,March-21-2022,Single Family Residential,61 Cragmont Ave,San Francisco,CA,94116,2570000.0,3.0,2.0,San Francisco,2048.0,3080.0,1950.0,,1255.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/61-Cragmont-Ave-94116/home/1445537,San Francisco MLS,422625734,N,Y,37.7499517,-122.4676219,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
805,PAST SALE,May-18-2022,Single Family Residential,38 Mars St,San Francisco,CA,94114,2338000.0,2.0,1.0,San Francisco,1300.0,2574.0,1925.0,,1798.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/38-Mars-St-94114/home/2036790,San Francisco MLS,422645513,N,Y,37.7613718,-122.4447665,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
806,PAST SALE,June-16-2022,Single Family Residential,2381 41st Ave,San Francisco,CA,94116,1425000.0,2.0,1.0,SAN FRANCISCO,1023.0,1450.0,1957.0,,1393.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2381-41st-Ave-94116/home/1002308,MLSListings,ML81892713,N,Y,37.742354,-122.4994917,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
807,PAST SALE,October-17-2022,Single Family Residential,2090 Castro St,San Francisco,CA,94131,3250000.0,5.0,3.0,San Francisco,2180.0,3528.0,1978.0,,1491.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2090-Castro-St-94131/home/1409642,San Francisco MLS,422698334,N,Y,37.7450678,-122.4336853,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
808,PAST SALE,October-5-2022,Single Family Residential,733 Sanchez St,San Francisco,CA,94114,3625000.0,3.0,3.0,San Francisco,2066.0,3000.0,1908.0,,1755.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/733-Sanchez-St-94114/home/1758859,San Francisco MLS,422693300,N,Y,37.7574684,-122.4299893,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
809,PAST SALE,August-25-2022,Single Family Residential,1326 Guerrero St,San Francisco,CA,94110,3000000.0,4.0,3.0,San Francisco,3308.0,3371.0,1900.0,,907.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1326-Guerrero-St-94110/home/1961694,San Francisco MLS,422683458,N,Y,37.7498616,-122.4230011,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
810,PAST SALE,June-16-2022,Condo/Co-op,155 Alma St,San Francisco,CA,94117,1905000.0,3.0,1.0,San Francisco,1648.0,2627.0,1912.0,,1156.0,481.0,Sold,,,https://www.redfin.com/CA/San-Francisco/155-Alma-St-94117/home/1974892,San Francisco MLS,422658643,N,Y,37.762875,-122.450344,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
811,PAST SALE,March-1-2023,Single Family Residential,3723 22nd St,San Francisco,CA,94114,4100000.0,3.0,3.5,San Francisco,2780.0,2850.0,1908.0,,1475.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/3723-22nd-St-94114/home/1597469,San Francisco MLS,423713845,N,Y,37.7545754,-122.4306163,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
812,PAST SALE,March-24-2022,Single Family Residential,80 Yerba Buena Ave,San Francisco,CA,94127,3525080.0,4.0,2.0,San Francisco,2728.0,7296.0,1925.0,,1292.0,250.0,Sold,,,https://www.redfin.com/CA/San-Francisco/80-Yerba-Buena-Ave-94127/home/700229,San Francisco MLS,421587018,N,Y,37.7370584,-122.4637633,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
813,PAST SALE,July-22-2022,Single Family Residential,268 Parque Dr,San Francisco,CA,94134,1100000.0,4.0,2.0,San Francisco,,2500.0,1944.0,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/268-Parque-Dr-94134/home/1918153,San Francisco MLS,422669749,N,Y,37.7097523,-122.422802,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
814,PAST SALE,November-30-2022,Single Family Residential,4140 23rd St,San Francisco,CA,94114,2400000.0,3.0,3.0,San Francisco,2288.0,2850.0,1912.0,,1049.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/4140-23rd-St-94114/home/1470210,San Francisco MLS,422703423,N,Y,37.7530299,-122.4352779,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
815,PAST SALE,June-6-2022,Single Family Residential,300 Molimo Dr,San Francisco,CA,94127,3800000.0,4.0,5.5,San Francisco,3338.0,4446.0,1949.0,,1138.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/300-Molimo-Dr-94127/home/1517812,San Francisco MLS,422653019,N,Y,37.7369664,-122.4518769,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
816,PAST SALE,March-28-2022,Condo/Co-op,2106 Scott St Unit B,San Francisco,CA,94115,855000.0,1.0,1.0,San Francisco,525.0,2763.0,1976.0,,1629.0,132.0,Sold,,,https://www.redfin.com/CA/San-Francisco/2106-Scott-St-94115/unit-B/home/569692,San Francisco MLS,422627967,N,Y,37.7896609,-122.4387394,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
817,PAST SALE,August-15-2022,Single Family Residential,523 Alvarado St,San Francisco,CA,94114,5750000.0,4.0,3.5,San Francisco,,2848.0,,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/523-Alvarado-St-94114/home/1121315,San Francisco MLS,422671251,N,Y,37.753644,-122.4327673,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
818,PAST SALE,March-23-2022,Condo/Co-op,124 9th Ave,San Francisco,CA,94118,3193125.0,3.0,3.0,San Francisco,2872.0,3027.0,1923.0,,1112.0,250.0,Sold,,,https://www.redfin.com/CA/San-Francisco/124-9th-Ave-94118/home/1942911,San Francisco MLS,422632750,N,Y,37.786057,-122.467534,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
819,PAST SALE,June-7-2022,Single Family Residential,3494 21st St,San Francisco,CA,94110,5650000.0,5.0,3.5,San Francisco,3168.0,2313.0,1910.0,,1783.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/3494-21st-St-94110/home/1814244,San Francisco MLS,422648920,N,Y,37.7567862,-122.4253349,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
820,PAST SALE,August-8-2022,Single Family Residential,625 Jarboe Ave,San Francisco,CA,94110,2580000.0,3.0,2.5,San Francisco,2051.0,1873.0,1909.0,,1258.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/625-Jarboe-Ave-94110/home/760518,San Francisco MLS,422669466,N,Y,37.7383947,-122.4122384,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
821,PAST SALE,June-14-2022,Single Family Residential,134 Bepler St,Daly City,CA,94014,800000.0,2.0,1.5,Mission St Land Co,930.0,2500.0,1940.0,,860.0,,Sold,,,https://www.redfin.com/CA/Daly-City/134-Bepler-St-94014/home/2054680,MetroList,422659910,N,Y,37.7080146,-122.4634205,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
822,PAST SALE,March-25-2022,Condo/Co-op,283 Dorland St #101,San Francisco,CA,94114,1300000.0,1.0,1.0,San Francisco,990.0,14922.0,1992.0,,1313.0,675.0,Sold,,,https://www.redfin.com/CA/San-Francisco/283-Dorland-St-94114/unit-101/home/2024675,San Francisco MLS,421617086,N,Y,37.7620214,-122.4300633,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
823,PAST SALE,,Single Family Residential,744 Duncan St,San Francisco,CA,94131,3300000.0,3.0,3.0,,2060.0,2850.0,1988.0,,1602.0,,,,,https://www.redfin.com/CA/San-Francisco/744-Duncan-St-94131/home/800429,,,N,Y,37.7456979,-122.4367836,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
824,PAST SALE,April-20-2022,Multi-Family (2-4 Unit),957 - 959 Alabama St,San Francisco,CA,94110,2700000.0,5.0,4.0,San Francisco,3062.0,2596.0,,,882.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/957-959-Alabama-St-94110/unit-959/home/1711521,San Francisco MLS,422637128,N,Y,37.7565936,-122.4110613,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
825,PAST SALE,June-23-2022,Single Family Residential,130 Molimo Dr,San Francisco,CA,94127,1640000.0,3.0,1.0,San Francisco,1240.0,2748.0,,,1323.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/130-Molimo-Dr-94127/home/1093124,San Francisco MLS,422660798,N,Y,37.7374772,-122.4483241,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
826,PAST SALE,May-5-2022,Single Family Residential,1418 Ingalls St,San Francisco,CA,94124,1350000.0,3.0,2.0,San Francisco,1785.0,3500.0,1931.0,,756.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1418-Ingalls-St-94124/home/741481,San Francisco MLS,422643716,N,Y,37.7302112,-122.38332,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
827,PAST SALE,March-25-2022,Single Family Residential,2027 22nd Ave,San Francisco,CA,94116,1700000.0,2.0,2.0,San Francisco,1480.0,2996.0,1941.0,,1149.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/2027-22nd-Ave-94116/home/1847771,San Francisco MLS,422630460,N,Y,37.7498059,-122.4796945,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
828,PAST SALE,March-29-2022,Condo/Co-op,1696 Golden Gate Ave #302,San Francisco,CA,94115,1425000.0,2.0,2.0,San Francisco,890.0,2965.0,1990.0,,1601.0,265.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1696-Golden-Gate-Ave-94115/unit-302/home/161385050,San Francisco MLS,421613438,N,Y,37.7789081,-122.4383728,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
829,PAST SALE,September-26-2022,Single Family Residential,4036 26th St,San Francisco,CA,94131,2850000.0,3.0,2.0,San Francisco,2238.0,2278.0,1900.0,,1273.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/4036-26th-St-94131/home/803341,San Francisco MLS,422690032,N,Y,37.748524,-122.4302567,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
830,PAST SALE,August-4-2022,Single Family Residential,4015 25th St,San Francisco,CA,94114,3025000.0,3.0,2.0,San Francisco,2080.0,2850.0,1914.0,,1454.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/4015-25th-St-94114/home/803053,San Francisco MLS,422653682,N,Y,37.7498278,-122.4299371,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
831,PAST SALE,,Multi-Family (2-4 Unit),401 Parker Ave,San Francisco,CA,94118,2610000.0,5.0,4.0,,3274.0,2626.0,1957.0,,797.0,,,,,https://www.redfin.com/CA/San-Francisco/401-Parker-Ave-94118/home/931694,,,N,Y,37.7789659,-122.4539889,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
832,PAST SALE,August-4-2022,Single Family Residential,4279 22nd St,San Francisco,CA,94114,2300000.0,2.0,2.0,San Francisco,,2850.0,1906.0,,,,Sold,,,https://www.redfin.com/CA/San-Francisco/4279-22nd-St-94114/home/1949644,San Francisco MLS,422658216,N,Y,37.7539093,-122.4404754,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
833,PAST SALE,June-7-2022,Single Family Residential,100 Foerster St,San Francisco,CA,94112,2600000.0,4.0,3.0,SAN FRANCISCO,2216.0,2500.0,1925.0,,1173.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/100-Foerster-St-94112/home/2016674,MLSListings,ML81892615,N,Y,37.7292132,-122.4485871,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
834,PAST SALE,September-29-2022,Single Family Residential,125 Stanyan St,San Francisco,CA,94118,1750000.0,2.0,1.0,San Francisco,1363.0,2407.0,1936.0,,1284.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/125-Stanyan-St-94118/home/1853131,San Francisco MLS,422689162,N,Y,37.7793573,-122.4557691,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
835,PAST SALE,August-5-2022,Condo/Co-op,146 - A 27th St,San Francisco,CA,94110,1450000.0,3.0,2.0,San Francisco,1325.0,2841.0,,,1094.0,429.0,Sold,,,https://www.redfin.com/CA/San-Francisco/146A-27th-St-94110/home/69054822,San Francisco MLS,422675788,N,Y,37.7473484,-122.4235739,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
836,PAST SALE,May-23-2022,Condo/Co-op,1096 Ashbury St #2,San Francisco,CA,94117,1130000.0,1.0,1.0,San Francisco,880.0,2497.0,1922.0,,1284.0,300.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1096-Ashbury-St-94117/unit-2/home/17383658,San Francisco MLS,422651832,N,Y,37.7630588,-122.4466022,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
837,PAST SALE,June-6-2022,Single Family Residential,20 Villa Ter,San Francisco,CA,94114,3500000.0,4.0,3.5,San Francisco,2982.0,4408.0,1915.0,,1174.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/20-Villa-Ter-94114/home/972706,San Francisco MLS,422647688,N,Y,37.7593873,-122.4470113,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
838,PAST SALE,June-17-2022,Single Family Residential,1360 22nd Ave,San Francisco,CA,94122,2050000.0,3.0,2.0,San Francisco,1535.0,2996.0,1932.0,,1336.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/1360-22nd-Ave-94122/home/1461495,San Francisco MLS,422660712,N,Y,37.7622902,-122.480004,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
839,PAST SALE,September-19-2022,Single Family Residential,511 Mississippi St,San Francisco,CA,94107,2005000.0,2.0,1.0,San Francisco,1129.0,2500.0,1912.0,,1776.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/511-Mississippi-St-94107/home/1264117,San Francisco MLS,422688001,N,Y,37.7599162,-122.3940399,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
840,PAST SALE,March-28-2022,Condo/Co-op,248 Cumberland St,San Francisco,CA,94114,1955000.0,2.0,1.5,San Francisco,1195.0,2850.0,1900.0,,1636.0,295.0,Sold,,,https://www.redfin.com/CA/San-Francisco/248-Cumberland-St-94114/home/1624643,San Francisco MLS,422618923,N,Y,37.759066,-122.429214,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
841,PAST SALE,June-22-2022,Condo/Co-op,1492 Dolores St Unit B,San Francisco,CA,94110,1240000.0,2.0,1.0,San Francisco,,2533.0,1900.0,,,203.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1492-Dolores-St-94110/unit-B/home/17305770,San Francisco MLS,422660074,N,Y,37.7456096,-122.4249375,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
842,PAST SALE,,Condo/Co-op,1183 Dolores St,San Francisco,CA,94110,2250000.0,3.0,3.0,,1670.0,,1905.0,,1347.0,,,,,https://www.redfin.com/CA/San-Francisco/1183-Dolores-St-94110/home/1250147,,,N,Y,37.7506116,-122.4246582,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
843,PAST SALE,July-12-2022,Condo/Co-op,1 Wattson Pl #11,San Francisco,CA,94112,768500.0,2.0,1.5,San Francisco,1060.0,6347.0,2002.0,,725.0,533.0,Sold,,,https://www.redfin.com/CA/San-Francisco/1-Wattson-Pl-94112/unit-11/home/1844558,San Francisco MLS,422668314,N,Y,37.7235664,-122.4370091,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
844,PAST SALE,September-26-2022,Multi-Family (2-4 Unit),323 - 323A 15th Ave,San Francisco,CA,94118,1660000.0,4.0,2.0,San Francisco,1800.0,2622.0,1902.0,,922.0,,Sold,,,https://www.redfin.com/CA/San-Francisco/323-15th-Ave-94118/home/1435659,San Francisco MLS,422684090,N,Y,37.782013,-122.474381,"{'agent_soup': None, 'list_soup': None, 'bought_soup': None}",,,,,,,,,,
